family,alpha,lam_mem,sigma,beta,beta_r2,entropy_slope,entropy_r2,curvature_persistence,gate_beta,gate_entropy_slope,gate_entropy_r2,gate_curvature,gate_pass,score,k,p,s,lambda
softplus,,0.21214285714285713,0.7,8.840244575243952,0.9658235973098641,0.7286046801924968,0.15185511273994395,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.21214285714285713,1.0,6.9106302128793535,0.9608609637474461,0.672386132469593,0.25186970520763313,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.21214285714285713,1.5,5.546874538901261,0.9529082726010852,0.5983500099924245,0.41817982125075037,1.0,0.3333333333333333,0.0,1.0,1.0,False,0.5833333333333334,0.6723357536499337,,,
softplus,,0.28285714285714286,0.3,17.58204289349801,0.9684633008486722,0.5511604950058323,0.022643216366738713,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.28285714285714286,0.5,11.300337073272962,0.9655209227444517,0.5838868834686817,0.05861541520065692,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.28285714285714286,0.7,8.676379097543212,0.9622534586146415,0.5819545453702215,0.10963621965631322,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.28285714285714286,1.0,6.794029575516702,0.9570731098438764,0.5755192718018404,0.20674293263790752,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.28285714285714286,1.5,5.46698516223443,0.948816388533993,0.5439720701340576,0.38422173875495985,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,False,0.5,0.6723357536499337,,,
softplus,,0.3535714285714286,0.3,17.24391725423703,0.9660714561306075,0.5302013603603875,0.023829959115570717,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.3535714285714286,0.5,11.102484697291054,0.9630682829214163,0.5823363009506629,0.06182104352964433,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.3535714285714286,0.7,8.540250752889524,0.9597374529490157,0.5857377002329273,0.11657642362663655,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.3535714285714286,1.0,6.706017304517118,0.9544748477253527,0.5738409834861513,0.21528158053699262,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.3535714285714286,1.5,5.418653116825424,0.9461525664321696,0.5356883611503164,0.39423941191198636,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,False,0.5,0.6723357536499337,,,
softplus,,0.42428571428571427,0.3,16.930246959517557,0.9661339129515166,0.5546819417193497,0.03010024247193201,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.42428571428571427,0.5,10.930479771186215,0.9631797983033691,0.6017193203536337,0.07313561380393269,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.42428571428571427,0.7,8.432276488867071,0.959906345629804,0.5900496288338759,0.12678491598024347,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.42428571428571427,1.0,6.6499558135232375,0.9547619377753115,0.5818869093542238,0.23254333373897743,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.42428571428571427,1.5,5.408245947708601,0.9467415007325054,0.5394848308381924,0.4116674642659104,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,False,0.5,0.6723357536499337,,,
softplus,,0.495,0.3,16.423070932089715,0.9682795030786119,0.691343687617591,0.04414903252812361,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.495,0.5,10.637549214759835,0.9650701671647113,0.6601816381020528,0.09555896510452307,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.495,0.7,8.23410269872259,0.961529059261586,0.6339776137494108,0.1615087512340522,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.495,1.0,6.526051823787704,0.9560228146370552,0.5939970241421003,0.2697582775634854,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.495,1.5,5.345936980856056,0.9476377040733709,0.5367879339488232,0.45282235558994016,1.0,0.3333333333333333,0.0,1.0,1.0,False,0.5833333333333334,0.6723357536499337,,,
softplus,,0.5657142857142857,0.3,15.761883464599604,0.9690196252434647,0.716449118086044,0.049412709024472694,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.5657142857142857,0.5,10.250447408447124,0.9652873448268964,0.6652139024612967,0.10680729506361869,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.5657142857142857,0.7,7.96748183712752,0.9611978385599725,0.6378962241892123,0.18257768739026622,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.5657142857142857,1.0,6.3528748256982945,0.9549335651571913,0.5877535792286729,0.2974227007958485,1.0,0.0,0.0,0.3333333333333333,1.0,False,0.3333333333333333,0.6723357536499337,,,
softplus,,0.5657142857142857,1.5,5.248667713870087,0.9456862255430553,0.5332934703931542,0.4934149007186907,1.0,0.6666666666666666,0.0,1.0,1.0,False,0.6666666666666666,0.6723357536499337,,,
softplus,,0.6364285714285715,0.3,14.906157369559942,0.9652666786308052,0.6491529419046899,0.05324328439204954,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.6364285714285715,0.5,9.74375751748746,0.9607715354917182,0.6189971715937318,0.1164415171255876,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.6364285714285715,0.7,7.613601771695602,0.9558972117620924,0.5908102752631991,0.19453796654076264,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.6364285714285715,1.0,6.116701632312235,0.9485784932265565,0.5611629903476744,0.33017286882556507,1.0,0.0,0.0,0.3333333333333333,1.0,False,0.3333333333333333,0.6723357536499337,,,
softplus,,0.6364285714285715,1.5,5.106685897889398,0.9381832491017814,0.5011697918548615,0.533006961420842,1.0,1.0,0.0,1.0,1.0,True,0.75,0.6723357536499337,,,
softplus,,0.7071428571428572,0.3,13.906226103570296,0.9598723344866654,0.5996251456673609,0.06259411977446307,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.7071428571428572,0.5,9.161129424305654,0.9547296298718392,0.5920298670401084,0.12812082950666553,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.7071428571428572,0.7,7.21562578281592,0.9492355241292342,0.5765701001088611,0.21434715811238525,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.7071428571428572,1.0,5.863051182261199,0.9412192854913304,0.5426410075313208,0.3526789721025339,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,False,0.5,0.6723357536499337,,,
softplus,,0.7071428571428572,1.5,4.970740093152055,0.9304376400083876,0.48218420840988757,0.5605980686193358,1.0,1.0,0.0,1.0,1.0,True,0.75,0.6723357536499337,,,
softplus,,0.7778571428571429,0.3,12.709447394617081,0.9553747619129954,0.6221156053670565,0.07125276021815923,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.7778571428571429,0.5,8.478347831742477,0.9495008884636483,0.5981803842346641,0.1488042288256333,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.7778571428571429,0.7,6.7627688923275295,0.9433467352859534,0.573227470295589,0.24637177668274476,1.0,0.0,0.0,0.3333333333333333,1.0,False,0.3333333333333333,0.6723357536499337,,,
softplus,,0.7778571428571429,1.0,5.591730769931654,0.9347067806082469,0.53079195730219,0.39826613404701955,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,False,0.5,0.6723357536499337,,,
softplus,,0.7778571428571429,1.5,4.8476513545120525,0.9239013525374103,0.46325137240119835,0.6122483349870639,1.0,1.0,0.0,1.0,1.0,True,0.75,0.6723357536499337,,,
softplus,,0.8485714285714285,0.3,10.591109318460072,0.9376314450058336,0.6494156291251524,0.09823858577619062,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.8485714285714285,0.5,7.21306040150628,0.9305473418050753,0.6044821581278862,0.20106623827045303,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.8485714285714285,0.7,5.870357272413114,0.9233737439227673,0.5635729736853784,0.31693451165195624,1.0,0.0,0.0,0.3333333333333333,1.0,False,0.3333333333333333,0.6723357536499337,,,
softplus,,0.8485714285714285,1.0,4.982540708229988,0.9139489168663076,0.5117611914967032,0.48322219866284505,1.0,1.0,0.0,1.0,1.0,True,0.75,0.6723357536499337,,,
softplus,,0.8485714285714285,1.5,4.4528814031590125,0.9035116811546429,0.43446414847908077,0.6900793635917611,1.0,1.0,0.0,1.0,1.0,True,0.75,0.6723357536499337,,,
softplus,,0.9192857142857143,0.3,8.363215001647113,0.9479225303835926,0.4527614667266929,0.09905562554000985,1.0,0.0,0.0,0.0,1.0,False,0.25,0.6723357536499337,,,
softplus,,0.9192857142857143,0.5,5.974050741794325,0.9398059437007147,0.4711933148989657,0.21824651262261274,1.0,0.0,0.0,0.3333333333333333,1.0,False,0.3333333333333333,0.6723357536499337,,,
softplus,,0.9192857142857143,0.7,5.076914157577041,0.9325072055786872,0.45292337745912303,0.3603007678918526,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,False,0.5,0.6723357536499337,,,
softplus,,0.9192857142857143,1.0,4.53385115925978,0.9245282400441767,0.4162916676565707,0.5599373915770375,1.0,1.0,0.0,1.0,1.0,True,0.75,0.6723357536499337,,,
softplus,,0.9192857142857143,1.5,4.259617755989333,0.9179417676119378,0.3479059974734287,0.7640687109845151,0.8666666666666667,1.0,0.0,1.0,1.0,True,0.75,0.6723357536499337,,,
softplus,,0.99,0.3,6.2624637407502455,0.9201899161575483,0.45034209667333286,0.5748567844087202,1.0,0.3333333333333333,0.0,1.0,1.0,False,0.5833333333333334,0.6723357536499337,,,
softplus,,0.99,0.5,5.4128220885780935,0.9081935736895859,0.3279622581028357,0.745905341571271,0.7333333333333334,0.6666666666666666,0.0,1.0,1.0,False,0.6666666666666666,0.6723357536499337,,,
softplus,,0.99,0.7,5.202442982077195,0.9025246013697269,0.259805488068555,0.8240573780367467,0.5333333333333333,0.6666666666666666,0.0,1.0,1.0,False,0.6666666666666666,0.6723357536499337,,,
softplus,,0.99,1.0,5.12705827941016,0.8995623923602825,0.19831806005973607,0.8797346431878559,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,False,0.5833333333333334,0.6723357536499337,,,
softplus,,0.99,1.5,5.109940337105243,0.8986620439616639,0.14147723642352583,0.8987847966654391,0.30000000000000004,0.6666666666666666,0.0,1.0,0.3333333333333333,False,0.5,0.6723357536499337,,,
softplus,,0.0,0.3,16.19620070588848,0.9696996471542184,0.8523635668739588,0.0636880169512785,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.0,0.5,10.50978471774951,0.9661377628385811,0.7479380245044892,0.12044985279242461,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.0,0.7,8.150401732948156,0.9622136274732451,0.6986763218909203,0.1927239396038842,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.0,1.0,6.47700425683787,0.9561433428844656,0.6380148366302983,0.3097167472367242,1.0,0.0,0.0,0.3333333333333333,1.0,False,0.3333333333333333,0.7880462815669912,,,
softplus,,0.0,1.5,5.325654760087818,0.9470202421542808,0.5613734075429223,0.4951641318765139,1.0,0.6666666666666666,0.0,1.0,1.0,False,0.6666666666666666,0.7880462815669912,,,
softplus,,0.07071428571428572,0.3,16.06533761915814,0.9712295466644688,0.8151734620052489,0.05531473219019706,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.07071428571428572,0.5,10.430923977001285,0.9678342369954244,0.7141024382403489,0.1064198338908444,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.07071428571428572,0.7,8.094151063972836,0.9640876413452754,0.6691783477992321,0.17281657220577143,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.07071428571428572,1.0,6.438009040776529,0.9582872011221749,0.6327510006131656,0.29559894431446965,1.0,0.0,0.0,0.3333333333333333,1.0,False,0.3333333333333333,0.7880462815669912,,,
softplus,,0.07071428571428572,1.5,5.300230382225597,0.9495710574785693,0.5576737131714783,0.47995935314677257,1.0,0.6666666666666666,0.0,1.0,1.0,False,0.6666666666666666,0.7880462815669912,,,
softplus,,0.14142857142857143,0.3,15.859864214556618,0.9720997353398119,0.9728438312683884,0.07250484771995508,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.14142857142857143,0.5,10.30706561384365,0.9687772687159883,0.809793560227272,0.1303743942294929,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.14142857142857143,0.7,8.005686836581548,0.9651080794814693,0.736377141475987,0.2025767170406061,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.14142857142857143,1.0,6.376426506787776,0.9594323382383747,0.6690292066335642,0.3189398842349377,1.0,0.0,0.0,0.3333333333333333,1.0,False,0.3333333333333333,0.7880462815669912,,,
softplus,,0.14142857142857143,1.5,5.259627476005221,0.9509334437822906,0.586856735437764,0.5049521454882439,1.0,0.6666666666666666,0.0,1.0,1.0,False,0.6666666666666666,0.7880462815669912,,,
softplus,,0.21214285714285713,0.3,15.58158755050099,0.9710627615584203,0.8629091782442518,0.05870031588046445,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.21214285714285713,0.5,10.13635948731465,0.9676323062165301,0.753623543394392,0.11615302716952423,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.21214285714285713,0.7,7.881209157547192,0.9638504952552805,0.7071923784382022,0.19236332797841385,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.21214285714285713,1.0,6.286560630983156,0.9580183376098569,0.6433106791986759,0.31167799035434457,1.0,0.0,0.0,0.3333333333333333,1.0,False,0.3333333333333333,0.7880462815669912,,,
softplus,,0.21214285714285713,1.5,5.196039148827896,0.9493303790778248,0.5698048498057896,0.4993973054578332,1.0,1.0,0.0,1.0,1.0,True,0.75,0.7880462815669912,,,
softplus,,0.28285714285714286,0.3,15.263000622477302,0.9677425451351392,0.5826840453133931,0.03140622765142578,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.28285714285714286,0.5,9.94199694276409,0.9641463635769232,0.585655030406714,0.07940563337099671,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.28285714285714286,0.7,7.74044516150538,0.960191376315988,0.5846428656507346,0.1492553249176479,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.28285714285714286,1.0,6.1861857009197285,0.9541152102154316,0.5671867742732941,0.2679620349485305,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.28285714285714286,1.5,5.126694618612081,0.9451214026077825,0.5243493704519792,0.4713637967372695,1.0,1.0,0.0,1.0,1.0,True,0.75,0.7880462815669912,,,
softplus,,0.3535714285714286,0.3,14.976047463242827,0.9653357406925216,0.5420169454246535,0.031056402972967134,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.3535714285714286,0.5,9.775640288236945,0.961666262030533,0.5920041348957439,0.0854806265228153,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.3535714285714286,0.7,7.627574866003848,0.9576395026776282,0.577984387473075,0.1508113245689998,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.3535714285714286,1.0,6.115333413524752,0.9514831063566906,0.5544452029069578,0.26930181483294496,1.0,0.0,0.0,0.3333333333333333,1.0,False,0.3333333333333333,0.7880462815669912,,,
softplus,,0.3535714285714286,1.5,5.090511000613098,0.9424608768458153,0.5176121247375144,0.4789547277579409,1.0,1.0,0.0,1.0,1.0,True,0.75,0.7880462815669912,,,
softplus,,0.42428571428571427,0.3,14.713727251026413,0.9654105529046806,0.5730715310615704,0.03930988780899384,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.42428571428571427,0.5,9.636072315245707,0.961800935738251,0.5975951475785427,0.09431171431148483,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.42428571428571427,0.7,7.544371804931515,0.9578503995367192,0.5868667374221185,0.16678951651618523,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.42428571428571427,1.0,6.078579255101588,0.9518598691628459,0.5725686978870951,0.2988886741565309,1.0,0.0,0.0,0.3333333333333333,1.0,False,0.3333333333333333,0.7880462815669912,,,
softplus,,0.42428571428571427,1.5,5.09494260267769,0.9432438735533683,0.5155707063390241,0.4963784618639171,1.0,1.0,0.0,1.0,1.0,True,0.75,0.7880462815669912,,,
softplus,,0.495,0.3,14.284599848362985,0.9674931790499698,0.6849603277980693,0.05580272680726583,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.495,0.5,9.391434855326608,0.9635758384518995,0.6420005093342979,0.12093854407529542,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.495,0.7,7.382044266612238,0.9593185455762395,0.6184091765739089,0.20237152521765522,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.495,1.0,5.981273706877452,0.9529574953122136,0.5754113076138138,0.3332131164880287,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,False,0.4166666666666667,0.7880462815669912,,,
softplus,,0.495,1.5,5.051542065917484,0.9440755817446513,0.5077893708771306,0.5346563729531569,1.0,1.0,0.0,1.0,1.0,True,0.75,0.7880462815669912,,,
softplus,,0.5657142857142857,0.3,13.72339462711019,0.9681038912742741,0.6913015529583649,0.061422028781101166,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.5657142857142857,0.5,9.065845658666463,0.9635568782254468,0.6591583372558477,0.1392927358509947,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.5657142857142857,0.7,7.160690692917562,0.9586674021931113,0.6177763714332106,0.22838588612840924,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.5657142857142857,1.0,5.84113348453129,0.9515079675349285,0.5675596114610337,0.36894635034427825,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,False,0.5,0.7880462815669912,,,
softplus,,0.5657142857142857,1.5,4.977028165521513,0.941887734015047,0.5027122755143104,0.5782022727951525,1.0,1.0,0.0,1.0,1.0,True,0.75,0.7880462815669912,,,
softplus,,0.6364285714285715,0.3,12.995107323804342,0.9641610131313524,0.6511467302106475,0.07053777829484668,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.6364285714285715,0.5,8.63726354907135,0.9587010594159868,0.60369294564263,0.14729680825171243,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.6364285714285715,0.7,6.863971243376443,0.9529171586091049,0.5801350441397998,0.24932332618143513,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.6364285714285715,1.0,5.646205073685597,0.9446658375701249,0.5379725950228964,0.4015899634374526,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,False,0.5,0.7880462815669912,,,
softplus,,0.6364285714285715,1.5,4.862709968408992,0.9340816953653709,0.47378405591562833,0.6211248727476685,1.0,1.0,0.0,1.0,1.0,True,0.75,0.7880462815669912,,,
softplus,,0.7071428571428572,0.3,12.147148463607614,0.9586030196464419,0.6017695638578265,0.07719794499661964,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.7071428571428572,0.5,8.148753910581693,0.9523830124839833,0.5859545648096941,0.16367648898821,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.7071428571428572,0.7,6.535765206972468,0.9459342150408497,0.5631797525296289,0.26839649702325213,1.0,0.0,0.0,0.3333333333333333,1.0,False,0.3333333333333333,0.7880462815669912,,,
softplus,,0.7071428571428572,1.0,5.443826967977556,0.9370701406890913,0.5203133266188297,0.427916884505203,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,False,0.5,0.7880462815669912,,,
softplus,,0.7071428571428572,1.5,4.761655764040886,0.92641943204161,0.4528658747694921,0.6421027592780936,1.0,1.0,0.0,1.0,1.0,True,0.75,0.7880462815669912,,,
softplus,,0.7778571428571429,0.3,11.136994200190733,0.9539189878277538,0.6117243628063352,0.08743519868801658,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.7778571428571429,0.5,7.582872691844256,0.946852973026413,0.5848405446312411,0.1889755389743143,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.7778571428571429,0.7,6.170465626028206,0.939734274594089,0.5597934711231232,0.3090369540649241,1.0,0.0,0.0,0.3333333333333333,1.0,False,0.3333333333333333,0.7880462815669912,,,
softplus,,0.7778571428571429,1.0,5.237251926453829,0.9304258222590757,0.5049488206582605,0.47732011881435127,1.0,0.6666666666666666,0.0,1.0,1.0,False,0.6666666666666666,0.7880462815669912,,,
softplus,,0.7778571428571429,1.5,4.681755848448233,0.9201712262443801,0.4332502117364962,0.6942661850966861,1.0,1.0,0.0,1.0,1.0,True,0.75,0.7880462815669912,,,
softplus,,0.8485714285714285,0.3,9.329974429392385,0.9358630891031988,0.6363698320996566,0.12158394392190265,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.8485714285714285,0.5,6.508424599675749,0.9274212135884009,0.584504843075095,0.2505314055852941,1.0,0.0,0.0,0.3333333333333333,1.0,False,0.3333333333333333,0.7880462815669912,,,
softplus,,0.8485714285714285,0.7,5.4165042167124176,0.9193310502087731,0.5395666102389302,0.38627464508292303,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,False,0.5833333333333334,0.7880462815669912,,,
softplus,,0.8485714285714285,1.0,4.724413185842105,0.9096149336576582,0.48163913247450335,0.5633919303882232,1.0,1.0,0.0,1.0,1.0,True,0.75,0.7880462815669912,,,
softplus,,0.8485714285714285,1.5,4.344113622074424,0.9003402438644352,0.40246502980422666,0.7628078603712126,0.9,1.0,0.0,1.0,1.0,True,0.75,0.7880462815669912,,,
softplus,,0.9192857142857143,0.3,7.4595546150603385,0.945828196357175,0.46441640475015405,0.12456340065701826,1.0,0.0,0.0,0.0,1.0,False,0.25,0.7880462815669912,,,
softplus,,0.9192857142857143,0.5,5.496084674573393,0.9364997230257822,0.4658968231158062,0.2800069736788396,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,False,0.5,0.7880462815669912,,,
softplus,,0.9192857142857143,0.7,4.791234634924291,0.9288560396640513,0.4399438334087253,0.44959794946117776,1.0,1.0,0.0,0.6666666666666666,1.0,False,0.6666666666666666,0.7880462815669912,,,
softplus,,0.9192857142857143,1.0,4.392412929389049,0.9214949378939513,0.391207550458325,0.650655126229393,1.0,1.0,0.0,1.0,1.0,True,0.75,0.7880462815669912,,,
softplus,,0.9192857142857143,1.5,4.214056644797657,0.9164603273159267,0.3188694574927102,0.8289970866783071,0.6999999999999998,1.0,0.0,1.0,1.0,True,0.75,0.7880462815669912,,,
softplus,,0.99,0.3,5.907164441192173,0.9163387050260446,0.40901611974523594,0.6321670931770047,0.9666666666666667,0.3333333333333333,0.0,1.0,1.0,False,0.5833333333333334,0.7880462815669912,,,
softplus,,0.99,0.5,5.289649711751305,0.9051715448298422,0.2953658016027301,0.7884215103631834,0.7000000000000001,0.6666666666666666,0.0,1.0,1.0,False,0.6666666666666666,0.7880462815669912,,,
softplus,,0.99,0.7,5.156744008165603,0.9008484343957731,0.23119989887130002,0.8554248789424955,0.43333333333333335,0.6666666666666666,0.0,1.0,1.0,False,0.6666666666666666,0.7880462815669912,,,
softplus,,0.99,1.0,5.11614094784851,0.8990142736116136,0.17427242432431478,0.8908546228435457,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,False,0.5833333333333334,0.7880462815669912,,,
softplus,,0.99,1.5,5.108849063975151,0.8985923795613088,0.12231752145209603,0.8966239332078225,0.30000000000000004,0.6666666666666666,0.0,1.0,0.3333333333333333,False,0.5,0.7880462815669912,,,
softplus,,0.0,0.3,14.093772846957549,0.9688269441557379,0.8215459798066161,0.07729517707123205,1.0,0.0,0.0,0.0,1.0,False,0.25,0.9236708571873861,,,
softplus,,0.0,0.5,9.286104496223798,0.9644805035363168,0.72025523192465,0.14884406109445864,1.0,0.0,0.0,0.0,1.0,False,0.25,0.9236708571873861,,,
softplus,,0.0,0.7,7.315059226543845,0.9597709841776796,0.6717384912478442,0.23822952338894945,1.0,0.0,0.0,0.0,1.0,False,0.25,0.9236708571873861,,,
softplus,,0.0,1.0,5.9446473830466,0.9527882764523589,0.6116649303526439,0.3793708933473565,1.0,0.0,0.0,0.6666666666666666,1.0,False,0.4166666666666667,0.9236708571873861,,,
softplus,,0.0,1.5,5.040100618923631,0.943205785845369,0.5299449081119462,0.5751678871214218,1.0,1.0,0.0,1.0,1.0,True,0.75,0.9236708571873861,,,
softplus,,0.07071428571428572,0.3,13.981930699454074,0.970398363869017,0.791490606693625,0.06863382823597151,1.0,0.0,0.0,0.0,1.0,False,0.25,0.9236708571873861,,,
softplus,,0.07071428571428572,0.5,9.218820872883539,0.9662524829785658,0.6946211899259559,0.13377328122935364,1.0,0.0,0.0,0.0,1.0,False,0.25,0.9236708571873861,,,
softplus,,0.07071428571428572,0.7,7.267213556687661,0.9617539294928344,0.6501738573107155,0.2166802774676823,1.0,0.0,0.0,0.0,1.0,False,0.25,0.9236708571873861,,,
softplus,,0.07071428571428572,1.0,5.911634710168897,0.9550809804198689,0.6040851616541759,0.35943075382967904,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,False,0.5,0.9236708571873861,,,
softplus,,0.07071428571428572,1.5,5.018575709751666,0.9459301985179441,0.5316533312185495,0.5646395290527458,1.0,1.0,0.0,1.0,1.0,True,0.75,0.9236708571873861,,,
softplus,,0.14142857142857143,0.3,13.806324028445893,0.9712869508034868,0.9145483067275239,0.08591133328350596,1.0,0.0,0.0,0.0,1.0,False,0.25,0.9236708571873861,,,
softplus,,0.14142857142857143,0.5,9.113100099159006,0.967228230667326,0.7733809581865375,0.16086381354555396,1.0,0.0,0.0,0.0,1.0,False,0.25,0.9236708571873861,,,
softplus,,0.14142857142857143,0.7,7.191864910849554,0.9628233066607184,0.7066035705655711,0.2494520176754048,1.0,0.0,0.0,0.0,1.0,False,0.25,0.9236708571873861,,,
softplus,,0.14142857142857143,1.0,5.85932200027231,0.9563008763360754,0.6378287621947739,0.38959290170954475,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,False,0.5,0.9236708571873861,,,
softplus,,0.14142857142857143,1.5,4.9839736344993595,0.9473988830231536,0.5532284344085096,0.5837341811948208,1.0,1.0,0.0,1.0,1.0,True,0.75,0.9236708571873861,,,
