topology,N,seed,kfile,src,file,gap_mean,gap_std,gap_cv,gap_min,gap_max,gap_max_over_min,band_lo,band_hi,band_len
rr,256,17,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g17_k48.npz,0.026583342356817526,0.012705079596231923,0.4779338664678332,0.003747491743807174,0.06361160830032841,16.974449218053174,1,47,47
rr,256,18,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g18_k48.npz,0.02624096366262956,0.015332554556647587,0.5842984561760999,0.0037132513283939517,0.06440298007817669,17.34409399808446,1,47,47
rr,256,19,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g19_k48.npz,0.026508112393071492,0.015416958181567988,0.5815939646309016,0.004151456380692808,0.05953495072906201,14.340738591387204,1,47,47
rr,256,1,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g1_k48.npz,0.02671711619926981,0.012662858578884115,0.4739605309359771,0.0034980444565030355,0.05817647559908079,16.631142434718885,1,47,47
rr,256,20,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g20_k48.npz,0.025975522523052085,0.012224871992471478,0.47063045533049297,0.0006283942645255447,0.055121970403708254,87.7187675246,1,47,47
rr,256,21,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g21_k48.npz,0.026628679490975474,0.013411275448396256,0.5036402744995812,0.004655729762121696,0.05907536270577318,12.688743918601393,1,47,47
rr,256,22,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g22_k48.npz,0.02668007760550063,0.016417612423275864,0.6153509995747182,0.004856761987086733,0.06923035412155953,14.254425954088495,1,47,47
rr,256,23,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g23_k48.npz,0.025990950912303596,0.015893047252492215,0.6114838701406944,0.003514508926785398,0.06931645902910888,19.722942941138093,1,47,47
rr,256,24,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g24_k48.npz,0.026006000985837448,0.011740603339226276,0.45145746728303465,0.005330840163613626,0.05619249808073634,10.541020994080046,1,47,47
rr,256,25,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g25_k48.npz,0.02529585364416556,0.012124662038670644,0.47931420734904406,0.01014650920823279,0.0517914000777,5.104356485053688,1,47,47
rr,256,26,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g26_k48.npz,0.025168228938336396,0.01233777170520828,0.490212153403266,0.007841856719444151,0.059395826857205014,7.574204551573996,1,47,47
rr,256,27,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g27_k48.npz,0.025695380790231682,0.01281685197998928,0.49879984595759386,0.00455688806607768,0.06168751199813993,13.537201507615078,1,47,47
rr,256,28,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g28_k48.npz,0.02648935360380647,0.013681099143674859,0.5164753866137719,0.005154203439002636,0.06158330402869572,11.948170994316126,1,47,47
rr,256,29,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g29_k48.npz,0.025641523127217188,0.01399307879753604,0.5457194850754825,0.0014294654516791017,0.05803712415525575,40.600578409980635,1,47,47
rr,256,2,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g2_k48.npz,0.02497398645533722,0.015016344498221075,0.6012794363076911,0.0007250899660317112,0.06195632569409293,85.44639782173364,1,47,47
rr,256,3,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g3_k48.npz,0.02615705340247307,0.013847930492962231,0.5294147731354539,0.006753069975928061,0.0867466691762715,12.84551611126317,1,47,47
rr,256,4,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g4_k48.npz,0.026583532751933443,0.011768445116674063,0.4426968088286962,0.005864577112562719,0.06178807912251516,10.53581152341858,1,47,47
rr,256,5,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g5_k48.npz,0.02478326954955371,0.013785067308115807,0.5562247257389832,0.0023729001557142304,0.05853812473915587,24.669442832724755,1,47,47
rr,256,6,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g6_k48.npz,0.02582423652548054,0.016312466369507745,0.6316727448423259,0.0030525494287148014,0.06875619707589098,22.524187955521178,1,47,47
rr,256,7,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g7_k48.npz,0.025681753671059758,0.012856896378876504,0.5006237713962921,0.004137474986991352,0.05949075206040688,14.378516425465277,1,47,47
rr,256,8,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g8_k48.npz,0.026177282027304502,0.013094536633169788,0.5002252189326374,0.002648413214056733,0.05745955680785686,21.695842817459223,1,47,47
rr,256,9,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N256_g9_k48.npz,0.025621748725908344,0.014598121984327814,0.5697550990954182,0.005131137948350961,0.06976980608435002,13.597335871036668,1,47,47
rr,4096,0,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g0_k48.npz,0.0026606738132141892,0.0013827750164027044,0.5197085826662318,0.00035299965433632785,0.005959898097065652,16.883580547042786,1,47,47
rr,4096,10,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g10_k48.npz,0.0025114988745474306,0.001327609871276029,0.5286125686658979,0.0004939207583191108,0.007013242349921178,14.199124519059158,1,47,47
rr,4096,11,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g11_k48.npz,0.0025986333897532127,0.0016635418935044624,0.6401602858117843,0.000341109350380675,0.008079807247625026,23.686853610456684,1,47,47
rr,4096,12,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g12_k48.npz,0.0027422229653188365,0.0016929820303992278,0.617375775715738,0.0003334489437070154,0.00873240270310971,26.18812525248971,1,47,47
rr,4096,13,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g13_k48.npz,0.002779067779473949,0.0017116996426548,0.6159258350218462,0.00017771517924125568,0.00866621383575783,48.76462366781336,1,47,47
rr,4096,14,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g14_k48.npz,0.0026145513733275777,0.0018626939284054425,0.7124334780367175,0.00036025036789499865,0.010387727803984337,28.834745859335317,1,47,47
rr,4096,15,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g15_k48.npz,0.0026176602139582135,0.001234961184278407,0.4717805533709812,0.0004093680237010622,0.004843662663329029,11.832049361202857,1,47,47
rr,4096,16,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g16_k48.npz,0.002549802791973363,0.001524792631873612,0.598004142388413,0.000526142442441091,0.006970913057497197,13.249098523880608,1,47,47
rr,4096,17,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g17_k48.npz,0.0025797163787783903,0.001800476836867158,0.6979359636890639,0.00015057538054341624,0.010700926060552396,71.06690364609067,1,47,47
rr,4096,18,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g18_k48.npz,0.0025339213574433667,0.001293961242833053,0.5106556440798985,0.00026370654043506025,0.00646685654982293,24.522928172937913,1,47,47
rr,4096,19,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g19_k48.npz,0.0026163811232731344,0.001826087047112406,0.6979438243415936,0.0001487807879303471,0.010291971554628687,69.17540697154362,1,47,47
rr,4096,1,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g1_k48.npz,0.0026539169064158895,0.0015278931813449614,0.5757125167149181,0.0001772292845702017,0.0074334273386033045,41.942432688988674,1,47,47
rr,4096,20,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g20_k48.npz,0.0027386205593329673,0.0015346960154654424,0.560390160745467,0.0006208542270833561,0.007667861587996816,12.35050234580641,1,47,47
rr,4096,21,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g21_k48.npz,0.0025836491719866757,0.0015115705450256486,0.585052553347767,0.00046252357824227985,0.007665463881456391,16.573131061960815,1,47,47
rr,4096,22,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g22_k48.npz,0.002599291620097286,0.001957892716869253,0.7532408836819829,0.0002502710278454723,0.00926831523352678,37.03311291488931,1,47,47
rr,4096,23,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g23_k48.npz,0.002609660973507836,0.0014972342424287189,0.5737274908993932,0.00021329565565086916,0.00779295339397601,36.53592179454338,1,47,47
rr,4096,24,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g24_k48.npz,0.002675425358498959,0.0017072995664441945,0.6381413561102189,0.0005379629741429914,0.008829496402486536,16.412832902770816,1,47,47
rr,4096,25,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g25_k48.npz,0.002701561650228407,0.001608370161700185,0.5953483095839043,0.0006178666584795156,0.008358536485105095,13.528058797790282,1,47,47
rr,4096,26,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g26_k48.npz,0.0026196010057913943,0.0015738092947370553,0.6007820623284574,0.0001739303815324611,0.006292410582704355,36.17775415234161,1,47,47
rr,4096,27,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g27_k48.npz,0.002617389487982612,0.0017484016432878558,0.6679944468774724,0.00015878534614788276,0.00740962003316481,46.66438190249592,1,47,47
rr,4096,28,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g28_k48.npz,0.0025497965385861423,0.0015348763802645385,0.6019603356727532,0.0001344136882458491,0.006924315197227804,51.51495571316293,1,47,47
rr,4096,29,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g29_k48.npz,0.002576058409417468,0.0013691840802720501,0.5315035075550434,0.0005659132679616263,0.007673317816297098,13.559176380394414,1,47,47
rr,4096,2,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g2_k48.npz,0.0025701499474929655,0.001713222349382156,0.6665845901533125,0.00030640429229744637,0.008752839695577275,28.566309009406204,1,47,47
rr,4096,3,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g3_k48.npz,0.002795668909531817,0.002632037181022156,0.9414695610228523,0.0003130584539210446,0.017737798433082652,56.65970112264159,1,47,47
rr,4096,4,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g4_k48.npz,0.002590819712963785,0.0017464791963977921,0.6741029441990373,0.00011897740455801831,0.009931369472870655,83.47273593472707,1,47,47
rr,4096,5,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g5_k48.npz,0.002604545556164932,0.0013598110329126167,0.5220914756871725,0.0003816600318216068,0.006143986019914172,16.098059811476293,1,47,47
rr,4096,6,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g6_k48.npz,0.0025900513357911188,0.0017107901472556229,0.6605236443057103,0.00016558869162186518,0.007603598625511965,45.918586293775306,1,47,47
rr,4096,7,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g7_k48.npz,0.0025349690430376535,0.0015937794337753546,0.6287175135935895,0.0003182527984550987,0.008288005497640416,26.042207760224127,1,47,47
rr,4096,8,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g8_k48.npz,0.0024764686343783323,0.0011537630994433673,0.46589045523405,0.0008206341460550437,0.005357809320881368,6.52886471594858,1,47,47
rr,4096,9,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N4096_g9_k48.npz,0.0027444390944734937,0.002014044052394954,0.7338636359067526,0.00021504103371927652,0.010643667542868496,49.49598390027822,1,47,47
rr,512,0,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g0_k48.npz,0.013379560760604222,0.006762156284647002,0.5054094379957524,0.0018753374070522577,0.03652992486938189,19.479121320787453,1,47,47
rr,512,10,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g10_k48.npz,0.013776895442877468,0.006589584779329595,0.47830694561424947,0.0012561247680595855,0.02504453691623998,19.937937339558903,1,47,47
rr,512,11,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g11_k48.npz,0.013671534604341076,0.007389538323642775,0.5405054031971217,0.00116748235531694,0.03062581541773224,26.232358269276073,1,47,47
rr,512,12,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g12_k48.npz,0.013203124838303512,0.007149080442782755,0.5414688212325766,0.002211713099800061,0.029716887912463852,13.436140480946763,1,47,47
rr,512,13,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g13_k48.npz,0.01336730555068411,0.007915913448836579,0.5921846716843739,0.0009655524021650042,0.03318719981353013,34.37120526976716,1,47,47
rr,512,14,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g14_k48.npz,0.013767552015641154,0.006993870052185329,0.5079966318078679,0.003211800538632237,0.033523130144169744,10.437488175540862,1,47,47
rr,512,15,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g15_k48.npz,0.014390886715098175,0.011065201363064077,0.7689033749014951,0.001617988453390895,0.06414970964772782,39.6478167154322,1,47,47
rr,512,16,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g16_k48.npz,0.01388316757591938,0.008447943429660612,0.6085025901663632,0.0035574825621909056,0.03950276561510102,11.104134714513656,1,47,47
rr,512,17,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g17_k48.npz,0.012670683856158734,0.00580510120142853,0.4581521618982619,0.0012367751092710044,0.027165374082660954,21.964683699587965,1,47,47
rr,512,18,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g18_k48.npz,0.012996477002032459,0.006674434674739181,0.513557225830923,0.0017855300682063646,0.036760077793514645,20.587767435606164,1,47,47
rr,512,19,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g19_k48.npz,0.013894410024155767,0.00755974822925985,0.544085586658019,0.0024009863883127647,0.03166440768812562,13.188082965508611,1,47,47
rr,512,1,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g1_k48.npz,0.013507815460818138,0.00770179979536331,0.5701736019198496,0.0010449937807768261,0.042601481003147534,40.76721008949785,1,47,47
rr,512,20,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g20_k48.npz,0.013177886524667264,0.00721728246409847,0.5476813334663847,0.0018334397200334696,0.04314698255643645,23.533352138595973,1,47,47
rr,512,21,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g21_k48.npz,0.013304413467148305,0.00621800795184317,0.467364304874986,0.0030836313723909825,0.026518921593108757,8.599900049838496,1,47,47
rr,512,22,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g22_k48.npz,0.014004273752830055,0.007954996672063083,0.5680406433397159,0.003615013174891768,0.036804924515826065,10.181131502218658,1,47,47
rr,512,23,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g23_k48.npz,0.014166912599150759,0.007520475457193433,0.5308478756087089,0.0026618684684416305,0.03448026289756845,12.953405965154484,1,47,47
rr,512,24,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g24_k48.npz,0.014031617870677335,0.008357656370467741,0.5956302721109024,0.0006152949594419033,0.03114264413405199,50.61417074227228,1,47,47
rr,512,25,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g25_k48.npz,0.014280435260524329,0.00763139113104302,0.5343948550460934,0.0009121394280651174,0.03426522043880631,37.565770522048,1,47,47
rr,512,26,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g26_k48.npz,0.013484948401913012,0.0077241986506220855,0.5728014984118375,0.0019817877626356895,0.03962417012655195,19.994154204410652,1,47,47
rr,512,27,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g27_k48.npz,0.0137428842274641,0.007167301014681897,0.5215281520278396,0.0019161062064733114,0.030452740967775727,15.893033937730157,1,47,47
rr,512,28,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g28_k48.npz,0.013094690425112963,0.007387154591102033,0.5641335801978921,0.00039744043165734766,0.030811630452749816,77.52515345321986,1,47,47
rr,512,29,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g29_k48.npz,0.013668607037463355,0.007039816792913908,0.5150354219430666,0.0015719856450020497,0.03322604291702003,21.13635262679304,1,47,47
rr,512,2,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g2_k48.npz,0.013612809370454936,0.00698172030473967,0.5128787243500746,0.0009499373353734075,0.03296799424977226,34.70544110871586,1,47,47
rr,512,3,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g3_k48.npz,0.013672853087560475,0.006020179244461084,0.4403016112224761,0.0014058890982974193,0.030202920384566956,21.48314573400117,1,47,47
rr,512,4,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g4_k48.npz,0.013445248180486724,0.005885798851102091,0.43776052119619724,0.00350431574335186,0.02877433581116695,8.211113928804956,1,47,47
rr,512,5,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g5_k48.npz,0.013295838553342166,0.007844809481377538,0.5900199111101265,0.0032204944442650874,0.03414693622053755,10.603010441873263,1,47,47
rr,512,6,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g6_k48.npz,0.013410610864604133,0.007255471968184339,0.5410247185185559,0.0004639976179413585,0.034421519864988315,74.18469089929383,1,47,47
rr,512,7,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g7_k48.npz,0.013563692950935062,0.0074668586132699884,0.550503365144021,0.0012607019862969082,0.03718607990284062,29.4963284797133,1,47,47
rr,512,8,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g8_k48.npz,0.013452131008776003,0.006542490437027309,0.4863534582557269,0.0033926412103322257,0.0326101517061862,9.612024875154079,1,47,47
rr,512,9,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_rr_N512_g9_k48.npz,0.01407901869598839,0.007834576326072448,0.5564717609406112,0.0007258548595034942,0.03528552762493198,48.61237362117863,1,47,47
sbm2,1024,0,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_sbm2_N1024_g0_k48.npz,0.007405392795480209,0.007272984951005533,0.9821200781469027,0.000296484093911753,0.045240624046230304,152.59039177898003,1,47,47
sbm2,1024,10,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_sbm2_N1024_g10_k48.npz,0.007308082864155323,0.006098499827642385,0.8344869565661741,0.0005253853546294818,0.040371992230296166,76.84262965184433,1,47,47
sbm2,1024,11,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_sbm2_N1024_g11_k48.npz,0.006738790849220483,0.0042119137268241446,0.6250251448761557,0.001262392803214163,0.019502475961974186,15.448817445979707,1,47,47
sbm2,1024,12,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_sbm2_N1024_g12_k48.npz,0.008303685530110337,0.01027040041239264,1.2368484301519749,0.0003819276982813813,0.04449137192086111,116.49160854545447,1,47,47
sbm2,1024,13,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_sbm2_N1024_g13_k48.npz,0.010053094811932405,0.013733854226858171,1.366131970680007,0.000580810347062477,0.07022127460654387,120.9022445307612,1,47,47
sbm2,1024,14,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_sbm2_N1024_g14_k48.npz,0.007689451049875022,0.005412491742217886,0.7038853238172128,0.000679915714091095,0.022949866576211175,33.75398759078593,1,47,47
sbm2,1024,15,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_sbm2_N1024_g15_k48.npz,0.008935122070822065,0.007048334857731865,0.7888347581448758,0.0009716613016684805,0.030522842474783263,31.413047347230155,1,47,47
sbm2,1024,16,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_sbm2_N1024_g16_k48.npz,0.009382442595524353,0.009298036203951893,0.9910037934457788,0.00040832539958979286,0.04843374553375551,118.61555901840165,1,47,47
sbm2,1024,17,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_sbm2_N1024_g17_k48.npz,0.00715896554332525,0.00737101504240193,1.0296201312596605,0.0007280910769486004,0.04753502914238983,65.28720190007982,1,47,47
sbm2,1024,18,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_sbm2_N1024_g18_k48.npz,0.007143061774105122,0.0051318931772088286,0.7184444625430596,0.00042390399571234916,0.02121661960912169,50.05052989290237,1,47,47
sbm2,1024,19,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_sbm2_N1024_g19_k48.npz,0.009083570804034033,0.007482559288005792,0.8237464593420433,0.0009596068821715598,0.028605527606108766,29.809631566392447,1,47,47
sbm2,1024,1,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_sbm2_N1024_g1_k48.npz,0.006919607556002714,0.005158493789549052,0.7454893572792424,0.0002763797885243502,0.025117065005706707,90.87880535625271,1,47,47
sbm2,1024,20,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_sbm2_N1024_g20_k48.npz,0.008041568659608919,0.007206116288902731,0.8961082835862005,0.00022742448896073686,0.03857615066713782,169.62179773787557,1,47,47
sbm2,1024,21,48,key:eigs,C:\Users\veilbreaker\string_theory\preprint5_topology_universality\analysis_spectral_band_fits\lambda_cache\eigs_sbm2_N1024_g21_k48.npz,0.007135217055546956,0.00543682185723452,0.7619700725162811,0.000586032054165242,0.02556862946636118,43.630086928916796,1,47,47
